IDESTACION,DENOMINACION,X,Y,LINEAS,ACONDICIONAMIENTOVIAJEROS,ACONDICIONAMIENTOVEHICULOS
6_1882,FUENTESPINA-AV.STA.EUGENIA,448518.0,4470222.0,"63, 145, N9",2,3
6_1915,ISLAS ALEUTIANAS-OTERO Y DELAGE,438300.0,4481098.0,"64, N20",2,3
6_1749,MOGAMBO-VOLVER A EMPEZAR,444258.0,4470321.0,"57, 144",2,3
6_1366,JOAQUIN COSTA-GTA.LOPEZ HOYOS,442350.0,4477150.0,C2,2,3
6_5838,PASEO MELANCOLICOS-PASEO IMPERIAL,439135.0,4473778.0,62,1,0
6_2056,ARTURO SORIA-JUAN PEREZ ZUÑIGA,445355.0,4477564.0,"21, 70",2,3
6_5959,PASEO PINTOR ROSALES-ROMERO ROBLEDO,438741.0,4476008.0,74,1,0
6_1548,AV.ARCO VICTORIA-AV.SENECA,438656.0,4476839.0,"46, 82, 83, 132, 133, 162, G, U",2,3
6_5146,PLAZA MONCLOA,439135.0,4476367.0,"161, 162, N28",2,3
6_57,GUZMAN EL BUENO-FERNANDEZ DE LOS RIOS,439620.0,4476582.0,2,2,3
6_77,BLASCO DE GARAY Nº 40,439764.0,4476366.0,2,2,3
6_2267,AV.ARCO VICTORIA-PZA.CARDENAL CISNEROS,438597.0,4476962.0,"83, 133, 160, 161, 162, N28",2,3
6_140,STA.ENGRACIA-MARIA DE GUZMAN,440531.0,4477498.0,"3, 37, 45, 149",2,3
6_5253,RAIMUNDO FDEZ.VILLAVERDE-CICERON,440678.0,4477798.0,"149, C2",2,3
6_222,ORENSE-RAIMUNDO FDEZ.VILLAVERDE,441120.0,4477831.0,"5, 149",2,3
6_411,LOPEZ DE HOYOS-PZA.PROSPERIDAD,442945.0,4477481.0,"9, 73, N2",2,3
6_447,LOPEZ DE HOYOS-EUGENIO SALAZAR,442981.0,4477530.0,"9, 73, N2",2,3
6_52,SUERO DE QUIÑONES-PECHUAN,442752.0,4477567.0,1,2,3
6_3950,PARQUE ZOOLOGICO,435600.0,4473683.0,33,2,3
6_1199,PARQUE ZOOLOGICO,435590.0,4473694.0,33,2,3
6_240,ATOCHA-PZA.EMPERADOR CARLOS V,441288.0,4473643.0,"6, 26, 32",2,3
6_1049,PASEO CASTELLANA-RAFAEL SALGADO,441587.0,4478640.0,"27, 40, 126, 147",2,3
6_1198,CTRA.BATAN-Pº ROBLEDAL,436129.0,4474021.0,33,2,3
6_1197,PARQUE DE ATRACCIONES PTA.PRINCIPAL,436301.0,4474140.0,33,2,3
6_283,ATOCHA-PZA.EMPERADOR CARLOS V,441298.0,4473668.0,"6, 26, 32",2,3
6_239,ATOCHA-COSTANILLA DESAMPARADOS,440989.0,4473827.0,"6, 26, 32",2,3
6_1042,RONDA DE ATOCHA Nº 35,440812.0,4473254.0,"27, 34, 36, 41, 119, C03, C2, N12, N15, N17",2,3
6_3015,MONFORTE DE LEMOS-PUENTECESURES,441031.0,4481425.0,"134, 137",2,3
6_3022,SAAVEDRA FAJARDO-DOÑA URRACA,438599.0,4474104.0,138,2,3
6_3029,SEPULVEDA-AV.APOSTOLES,437391.0,4473106.0,"138, N18",2,3
6_3038,CORACEROS-ARQUEROS,432373.0,4470136.0,139,2,3
6_3054,AVDA.AVIACION-MIRABEL,433800.0,4469953.0,"39, 138, 139, N19",2,3
6_306,COSTA RICA-CHILE,442834.0,4479065.0,"7, 11, 40",2,3
6_3062,ANDALUCES-AV.PABLO NERUDA,445650.0,4471621.0,"54, 144",2,3
6_3069,AV.PABLO NERUDA-MALGRAT MAR,445705.0,4471743.0,"54, 142, 144, N10",2,3
6_3071,BENJAMIN PALENCIA-HUMANES,445008.0,4471979.0,"54, N10",2,3
6_3086,BALTASAR SANTOS-PTO.NAVACERRADA,444339.0,4472796.0,141,2,3
6_3092,FTE.CARRANTONA-ARROYO FONTARRON,445846.0,4472149.0,"142, 144",2,3
6_3104,AV.SAN DIEGO-SAN MOISES,443703.0,4470690.0,144,2,3
6_5776,PRINCESA J.AUSTRIA-AV.POBLADOS,438965.0,4469648.0,SE702,1,0
6_5777,CTRA.LEGANES-AV.POBLADOS (TANATORIO),438853.0,4469658.0,SE702,1,0
6_1570,AV.ABRANTES-PELICANO,438197.0,4470419.0,"47, 108",2,3
6_6082,INTERCAMBIADOR DE ALUCHE,435539.0,4470989.0,H,1,0
6_5198,RAFAEL FINAT-JUNTA MUNICIPAL LATINA,435303.0,4470914.0,155,2,3
6_5439,AVDA DEL PADRE PIQUER-CAMPAMENTO,434895.0,4472129.0,36,2,3
6_1347,HERMANOS GARCÍA NOBLEJAS-ALCALA,446049.0,4476709.0,"4, 38, 48, 70, 105",2,3
6_145,INTERCAMBIADOR CIUDAD LINEAL,445938.0,4476794.0,"4, 77, 104, 109, 113",2,3
6_1621,ARTURO SORIA-MARQUESA DE TORRECILLA,445933.0,4476837.0,"48, 70",2,3
6_1332,HERMANOS GARCÍA NOBLEJAS-ALCALA,446016.0,4476682.0,"38, 48, 70, 105",2,3
6_5639,VIA LUSITANA-BRAGANZA,438931.0,4470784.0,116,2,3
6_2884,AV.BURGOS Nº 16,442816.0,4480914.0,"129, 150",2,3
6_2442,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,434388.0,4472315.0,"65, H",2,3
6_3127,LA BAÑEZA-AV.GANAPANES,439467.0,4481043.0,"126, 147",2,3
6_3530,LA BAÑEZA-PONFERRADA,439615.0,4481078.0,"42, 126, 147",2,3
6_2971,LA BAÑEZA-Cº VEREDA GANAPANES,439379.0,4481021.0,"42, 132, 137",2,3
6_3455,CAMPO DE CALATRAVA-ROCINANTE,441419.0,4483739.0,"66, 137",2,3
6_1826,RISCOS DE POLANCO-VALLE P.LLANOS,438868.0,4482074.0,49,2,3
6_4025,VALLE PINARES LLANOS-RISCOS DE POLANCO,438904.0,4482099.0,N21,2,3
6_3453,BRAILLE-MOLINS DE REY,441357.0,4483214.0,"66, 137",2,3
6_3448,CAMPO DE CALATRAVA-ROCINANTE,441397.0,4483753.0,"66, 137",2,3
6_2483,AEROPUERTO T3,451684.0,4480316.0,"101, 200",2,3
6_3308,AEROPUERTO T2,451795.0,4480226.0,"101, 200, 203, N27",2,3
6_3118,ALCALDE LOPEZ CASERO-ALCALA,444505.0,4476178.0,146,2,3
6_3113,ALCALDE LOPEZ CASERO-ALCALA,444519.0,4476182.0,146,2,3
6_2608,ALCALA-ALCALDE LOPEZ CASERO,444584.0,4476154.0,"106, N7",2,3
6_1352,ALCALA Nº 261,444367.0,4476118.0,"38, 106, 146, N5, N7",2,3
6_5839,INTERCAMBIADOR PRINCIPE PIO,438917.0,4475047.0,33,1,3
6_590,CEA BERMUDEZ-GAZTAMBIDE,439404.0,4476968.0,12,2,3
6_1523,SAN FCO.DE SALES-ANDRES MELLADO,439492.0,4477203.0,44,2,3
6_2020,ISAAC PERAL-HOSPITAL CLINICO,439253.0,4477061.0,C1,2,3
6_1187,PICO DE LOS ARTILLEROS,445813.0,4473446.0,"30, 32, N8",2,3
6_1524,SAN FCO.DE SALES-PZA.CRISTO REY,439299.0,4477034.0,"44, N21",2,3
6_2993,GINZO DE LIMIA-VALENCIA DE DON JUAN,440122.0,4482012.0,"49, 134",2,3
6_3012,GINZO DE LIMIA-SANGENJO,440291.0,4481791.0,"49, 134, N23",2,3
6_2991,GINZO DE LIMIA-LA VAGUADA,440413.0,4481472.0,"49, 134, N23",2,3
6_3481,AVDA. MONFORTE DE LEMOS,440485.0,4481444.0,137,2,3
6_2992,GINZO DE LIMIA-SANGENJO,440311.0,4481823.0,"49, 134, N22, N23",2,3
6_3011,GINZO DE LIMIA-CDAD.PERIODISTAS,440093.0,4482002.0,"49, 134",2,3
6_2537,SAN MODESTO-VIRGEN DE BEGOÑA,441771.0,4481893.0,"124, 137, N24",2,3
6_5816,NECTAR-SAN MARIANO,448171.0,4477209.0,"28, N5",1,0
6_2481,CTRA.CIRCUNVALACION-ZODIACO,451329.0,4480966.0,101,2,3
6_2492,AV.AMERICA-I.E.S.BARAJAS,449174.0,4478137.0,"101, 114, 115, 151, N4",2,3
6_2506,BARROS-VILLUERCAS,443524.0,4469812.0,"102, 103, N11",2,3
6_2514,SIERRA CONTRAVIESA-C.RGUEZ.SAN PEDRO,443155.0,4470772.0,"102, N11",2,3
6_3179,ALFONSO XIII-PZA.PRESIDENTE CARDENAS,442425.0,4479283.0,150,2,3
6_2950,CTRA. VILLAVERDE A VALLECAS-SAHARA,441405.0,4467337.0,"23, 123, 130, N13",2,3
6_2956,CTRA.CCHEL A VILLAVERDE-CENTRO ESCOLAR,439698.0,4467506.0,131,2,3
6_2963,CESAR MANRIQUE-LA CABRERA,439062.0,4480635.0,"127, 132, N21",2,3
6_2968,ARZOBISPO MORCILLO-JULIO PALACIOS,441270.0,4481664.0,132,2,3
6_2976,ARQ.SANCHEZ ARCAS-DR.F.RUBIO,439499.0,4478634.0,132,2,3
6_2989,AVDA. MONFORTE DE LEMOS,441026.0,4481451.0,"134, 137",2,3
6_299,AV.DOCTOR ARCE-VELAZQUEZ,442261.0,4477707.0,"16, 19, 51, N1",2,3
6_3000,COSTA BRAVA-LA MASO,440389.0,4483353.0,"134, 178, N23",2,3
6_3005,LA MASO-NURIA,439986.0,4483117.0,134,2,3
6_3008,CERRO DEL CASTAÑAR-LA MASO,439643.0,4482766.0,134,2,3
6_3616,SOFIA-MANCHESTER,449069.0,4475812.0,38,2,3
6_3915,MINERVA-RIVAS,449247.0,4472859.0,"71, 100, N7",2,3
6_1037,NARVAEZ-AVENIDA FELIPE II,442763.0,4475207.0,"26, 61",2,3
6_2558,VIZCONDE DE UZQUETA-GTA.MEDUSA,448109.0,4478267.0,"105, 115, 153",2,3
6_1327,ALCALA Nº 238,444378.0,4476099.0,"38, 146, N5",2,3
6_1351,ALCALA-FLORENCIO LLORENTE,444731.0,4476181.0,"38, N5",2,3
6_6109,USERA-PZA.ELÍPTICA,439365.0,4470956.0,"47, 247",2,3
6_1202,VILLAMANIN-Cº CAMPAMENTO (BATAN),436229.0,4473439.0,"33, 65",2,3
6_5442,GRAL.RICARDOS-OCA,438021.0,4471373.0,"34, 35, N26",2,3
6_320,VELEZ RUBIO Nº113,444070.0,4481245.0,"7, 29, 129",2,3
6_318,CUEVAS DE ALMANZORA Nº 18,444266.0,4481107.0,"7, 29, 129, N1",2,3
6_2870,ANTONIO MACHADO-VALDERREY,439107.0,4480169.0,"127, 132, N21",2,3
6_3231,GTA.MAR DE CRISTAL-AYACUCHO,446050.0,4480263.0,"112, 125",2,3
6_3482,AVDA. MONFORTE DE LEMOS,440504.0,4481420.0,"134, 137",2,3
6_1970,HOSPITAL LA PAZ-MATERNIDAD,441711.0,4481537.0,"67, 124, 132, 135, 137, N24",2,3
6_6127,MONFORTE DE LEMOS-LA VAGUADA,440217.0,4481380.0,"49, 83, 132, 137",2,3
6_6128,LA VAGUADA,440209.0,4481379.0,"128, N22",2,3
6_2106,CTRA.CANILLAS-EMIGRANTES,446164.0,4479806.0,"73, N3",2,3
6_2849,PEDRO RICO-HOSPITAL LA PAZ,441719.0,4481647.0,"124, 137",2,3
6_2011,HOSPITAL LA PAZ-MATERNIDAD,441734.0,4481454.0,"67, 124, 134, 135, N24",2,3
6_3811,MAR DE CRISTAL-AREQUIPA,445945.0,4480274.0,171,2,3
6_2102,CTRA.CANILLAS-TIBERIADES,446057.0,4479785.0,"73, N3",2,3
6_3839,AVDA.MACHUPICHU-MONTALBOS,446220.0,4479721.0,"112, 153",2,3
6_3840,AV.MACHUPICHU-MOTA DEL CUERVO,446232.0,4479755.0,"112, 153, N3",2,3
6_564,AV.BRASILIA-BRISTOL,444007.0,4477115.0,"53, 122",2,3
6_3670,AV.MACHUPICHU-SILVANO,446229.0,4479464.0,"112, 122, 153",2,3
6_5950,SILVANO-AVENIDA MACHUPICHU,446289.0,4479505.0,120,1,0
6_3669,AV.MACHUPICHU-SILVANO,446255.0,4479464.0,"112, 122, 153",2,3
6_5951,SILVANO-AVENIDA MACHUPICHU,446277.0,4479524.0,120,1,0
6_1353,PZA.DE TOROS DE LAS VENTAS,443858.0,4476016.0,"21, 38, 106, 110, 146, 210, N5, N7",2,3
6_3628,AV.NIZA-LAS MUSAS,448580.0,4476159.0,38,2,3
6_3762,MARIA SEVILLA DIAGO-NIZA,448597.0,4476227.0,140,2,3
6_2655,MARIA SEVILLA DIAGO-NIZA,448516.0,4476227.0,140,2,3
6_3187,AV.BRUSELAS-PZA.VENECIA,443896.0,4477061.0,"43, 74, N3",2,3
6_2742,AV.BRUSELAS Nº 51,443863.0,4476876.0,"43, 53, 74, N3",2,3
6_1714,AV.BRUSELAS Nº 48,443843.0,4476798.0,"43, 53, 74, N3",2,3
6_33,GRAN VIA-PZA.ESPAÑA,439836.0,4475154.0,"1, 1, 2, 3, 46, 74, N16, N18, N19, N20, N21",2,3
6_1557,PZA. ESPAÑA-CTA. SAN VICENTE,439724.0,4475126.0,"3, 25, 39, 46, 75, 148",2,3
6_1540,PZA.ESPAÑA-CTA.SAN VICENTE,439713.0,4475147.0,"3, 25, 39, 46, 74, 75, 138, 148, C2",2,3
6_1382,AVDA. ALFONSO XIII,443545.0,4478996.0,40,2,3
6_5422,NTRA.SRA.VALVERDE-ALONSO QUIJANO,442038.0,4484248.0,T61,2,3
6_2629,Cº VIEJO LEGANES-CARCASTILLO,437870.0,4470241.0,"118, N16",2,3
6_5760,RIVAS-AV.DEL PARQUE,450418.0,4472119.0,T23,1,1
6_1559,ANCORA-PASEO DELICIAS,441273.0,4472934.0,"8, 47, 55, 102, 247",2,3
6_1561,MARCELO USERA-OLVIDO,440440.0,4471069.0,"47, 247, N15",2,3
6_951,MARTINEZ DE LA RIVA-SIERRA CARBONERA,443628.0,4471611.0,"24, 111, 310",2,3
6_958,AV.ENTREVIAS-SERENA,443560.0,4470296.0,24,2,3
6_963,POZO DEL TIO RAIMUNDO,444086.0,4469420.0,"24, 102",2,3
6_971,CONDE RGUEZ.SAN PEDRO-AV.ENTREVIAS,443217.0,4470749.0,24,2,3
6_476,AV.PALOMERAS-AV.BUENOS AIRES,444713.0,4471097.0,"10, N10",2,3
6_3871,Cº POZO TIO RAIMUNDO-Cº HORMIGUERAS,445050.0,4469474.0,130,2,3
6_3878,PEÑA CERVERA-CONGOSTO,447612.0,4469301.0,142,2,3
6_3883,BLAS CABRERA-OLIVA DE PLASENCIA,434391.0,4470290.0,"17, 34, 138, 139",2,3
6_3870,PICO ARTILLEROS-PZA.CORR.LIC.A.MENA,445738.0,4473608.0,"30, 32, N8",2,3
6_1504,DR.FEDERICO RUBIO-JERONIMA LLORENTE,439911.0,4478422.0,"44, 127, N21",2,3
6_1513,OFELIA NIETO-VILLAAMIL,439992.0,4479430.0,"44, 128, SE727",2,3
6_1521,GRAL.IBAÑEZ IBERO-AV.REINA VICTORIA,439853.0,4477761.0,"44, N21",2,3
6_1529,AV.REINA VICTORIA-GUZMAN EL BUENO,439677.0,4477729.0,45,2,3
6_3535,AGUACATE-SECOYA,436844.0,4469311.0,"108, 118, N16",2,3
6_3546,RIBERA DEL LOIRA-AV.PARTENON,447391.0,4479576.0,104,2,3
6_3564,INDALECIO PRIETO-JUGLARES,447409.0,4472759.0,"8, 71, 130, N8",2,3
6_3427,DOCTOR RAMON CASTROVIEJO,438430.0,4480687.0,"42, 137",2,3
6_2710,RUIDERA,442923.0,4470502.0,111,2,3
6_2714,RONDA SUR-MONTANCHEZ,443118.0,4469659.0,111,2,3
6_2724,HERMANOS MACHADO-CARLOS HDEZ.,445082.0,4475920.0,113,2,3
6_2734,JUAN I.LUCA TENA-ALEGRIA DE ORIA,446192.0,4477790.0,"114, 146, N4",2,3
6_5998,ALCALA-AVENIDA FELIPE II,442633.0,4475227.0,"43, 146, 152",1,0
6_3317,HOSPITAL 12 DE OCTUBRE-DR.TOLOSA LATOUR,440812.0,4470234.0,,2,3
6_3131,LUCHANA-TRAFALGAR,440701.0,4475985.0,147,2,3
6_5025,PLAZA ALSACIA-MALMOE,447229.0,4474425.0,"106, 140, E2, N7",2,3
6_3036,ALHAMBRA-CUART DE POBLET,436952.0,4472492.0,"31, 55, 119, N18",2,3
6_5900,REAL-CATORCE OLIVAS,437125.0,4468550.0,"35, 118",1,0
6_5896,AVENIDA DE LA PESETA-MARAVEDI,436653.0,4468490.0,"35, 118, E1, N16",1,0
6_5897,AVENIDA DE LA PESETA-VIA LUSITANA,436921.0,4468569.0,"35, 118, N16",1,0
6_1563,MARCELO USERA-GABRIEL USERA,439927.0,4470997.0,"47, 247, N15",2,3
6_1582,ANTONIA RGUEZ.SACRISTAN-FCO.RGUEZ.,436810.0,4469614.0,"47, 108, 118, 121, 131",2,3
6_1590,AV.ABRANTES-CARRERO JUAN RAMON,438161.0,4470349.0,"47, 108",2,3
6_1596,MARCELO USERA-AV.RAFAELA YBARRA,439635.0,4470951.0,"47, 60, 81, 247",2,3
6_1602,PELICANO-ARGUESO,438430.0,4470806.0,247,2,3
6_1609,EDUARDO MARISTANY-V.CARBALLAL,442090.0,4467369.0,"85, 123",2,3
6_1611,FCO.SILVELA-AV.TOREROS,443117.0,4476138.0,48,2,3
6_1615,AV.DONOSTIARRA-PZA.JOSE BANUS,444436.0,4476406.0,"21, 48",2,3
6_1617,JOSE DEL HIERRO-VIRGEN DEL SAGRARIO,444993.0,4476602.0,"48, 146",2,3
6_1626,AV.HELLIN-ALBERIQUE,447894.0,4475850.0,"38, 153",2,3
6_1635,AV.CANILLEJAS A VICALVARO-ALBAIDA,448206.0,4476219.0,"48, 167",2,3
6_1643,VIRGEN DEL PORTILLO-V.DE LAS NIEVES,444635.0,4476571.0,"48, 146",2,3
6_1650,AV.BETANZOS-M.FDEZ.ALMAGRO,439817.0,4480917.0,"42, 49, 126, 128, N22",2,3
6_3645,CANAL BOSFORO-AV.CANILLEJAS,448041.0,4476941.0,140,2,3
6_3651,JUAN I.LUCA TENA-DR.ZAMENHOF,446927.0,4477847.0,"114, N4",2,3
6_3660,Pº YESERIAS-ARGANDA,440292.0,4472287.0,"18, N12",2,3
6_3673,PTO.PORZUNA-FUENTIDUEÑA,447248.0,4469734.0,"103, 142",2,3
6_3679,CARAMUEL-SEPULVEDA,438079.0,4473176.0,119,2,3
6_3693,GOLONDRINA-VIRGEN DE LOS ROSALES,433527.0,4478593.0,"160, 161",2,3
6_3696,CALAHORRA-Pº ARTILLEROS,448341.0,4473391.0,"106, N7",2,3
6_370,ENCOMIENDA PALACIOS-TACONA,445811.0,4472432.0,"8, N8",2,3
6_3710,VILLABLANCA-VIVERO PILARICA,448834.0,4473371.0,"100, 159",2,3
6_3725,MONFORTE DE LEMOS-POLIDEPORTIVO,441275.0,4481419.0,"134, 137",2,3
6_375,ENCOMIENDA PALACIOS-FTE.CARRANTONA,446006.0,4472358.0,"8, 20",2,3
6_3750,Pº ERMITA DEL SANTO-Pº SAN ILLAN,438611.0,4472837.0,25,2,3
6_3751,Pº ERMITA DEL SANTO-Pº SAN ILLAN,438590.0,4472842.0,25,2,3
6_3752,Pº ERMITA DEL SANTO-Pº 15 DE MAYO,438533.0,4472648.0,25,2,3
6_3757,VENTISQUERO CONDESA-VALLE DE ENMEDIO,439411.0,4482450.0,49,2,3
6_1363,SOLEDAD CAZORLA-RAFAEL FINAT,434474.0,4470044.0,39,2,3
6_1293,Pº EXTREMADURA-SAN JUAN DE LA MATA,435944.0,4473036.0,"36, 39, N19",2,3
6_1240,GENERAL MILLÁN ASTRAY-BLAS CABRERA,435049.0,4470140.0,"34, 155, N19",2,3
6_1028,NARVAEZ,442735.0,4474374.0,"26, 61, 63, C2",2,3
6_6097,AV.PRINCESA JUANA AUSTRIA-AV.POBLADOS,439049.0,4469792.0,155,1,0
6_5365,JACOBEO-LONJA DE LA SEDA,435481.0,4468814.0,"35, N17",2,3
6_5192,AVDA.DE LA PESETA-PINAR DE SAN JOSE,435345.0,4468619.0,"35, 155, N17",2,3
6_585,RIOS ROSAS-ALONSO CANO,440918.0,4477248.0,"12, 45",2,3
6_597,JOSE ABASCAL-MODESTO LAFUENTE,441085.0,4476830.0,12,2,3
6_609,AV.MEDITERRANEO-PZA.CONDE CASAL,443187.0,4473345.0,"14, 32, 63, N9",2,3
6_618,Pº HABANA-CREVILLENTE,442064.0,4478502.0,14,2,3
6_636,Pº HABANA-CREVILLENTE,442013.0,4478462.0,14,2,3
6_3463,RISCOS DE POLANCO-CERRO CARRASQUETA,438872.0,4482217.0,49,2,3
6_3408,CERRO MINGUETE-VENTISQUERO CONDESA,439346.0,4482241.0,64,2,3
6_3407,SENDA DEL INFANTE-CERRO MINGUETE,439166.0,4482276.0,"49, 64",2,3
6_2117,SENDA DEL INFANTE-CERRO MINGUETE,439182.0,4482291.0,49,2,3
6_3761,PEÑA DEL AGUILA-CERRO MINGUETE,438633.0,4482226.0,49,2,3
6_3755,PEÑA DEL AGUILA-CERRO CARRASQUETA,438646.0,4482139.0,49,2,3
6_3098,RISCOS DE POLANCO-VALLE PINARES LLANOS,438852.0,4482070.0,49,2,3
6_3142,RAMON GOMEZ DE LA SERNA-JULIO CALVO,438868.0,4481815.0,49,2,3
6_319,ALICUN-SOMONTIN,444225.0,4481348.0,"7, 29, 129",2,3
6_3203,AV.PLANETARIO-EMBAJADORES,441606.0,4471177.0,"148, 156, N13",2,3
6_2832,AV.OROVILLA-DULZURA,441565.0,4467949.0,"23, 123, N13",2,3
6_2854,FERMIN CABALLERO-ISLAS CIES,439122.0,4481375.0,"67, 127, N21",2,3
6_2862,ANTONIO MACHADO-VALDERREY,439116.0,4480099.0,"127, 132, N21",2,3
6_2432,FACULTADES DE POLITICAS Y SOCIOLOGIA,433029.0,4476094.0,"A, H",2,3
6_2187,ANTEQUERA-GTA.SAN MARTIN DE LA VEGA,441357.0,4469075.0,"23, 78, 123, N12",2,3
6_2194,GRAN AVENIDA-Cº VIEJO VILLAVERDE,439861.0,4469232.0,"78, 81, 116",2,3
6_2203,SAN CESAREO-SAN EUSTAQUIO,440451.0,4465688.0,79,2,3
6_2208,ASTILLEROS-ESCRIBANOS,439465.0,4466300.0,"79, N14",2,3
6_2213,SAN EUSTAQUIO-SAN NORBERTO,440502.0,4465851.0,79,2,3
6_2218,AV.ANDALUCIA-CUARTEL SAN CRISTOBAL,441291.0,4465678.0,79,2,3
6_2228,HOSPITAL 12 DE OCTUBRE-MATERNIDAD,440755.0,4469838.0,"81, 121",2,3
6_2236,AV.MIRAFLORES-CTRA.DEHESA VILLA,438249.0,4479011.0,"82, N20",2,3
6_3843,PARTENON-GTA.HAMBURGO,448141.0,4479663.0,112,2,3
6_3774,EL CAIRO-LAPONIA,446884.0,4472988.0,30,2,3
6_3718,AV.CANILLEJAS A VICALVARO-SUECIA,448263.0,4474947.0,"4, 106, 140, 153, 159, N6, N7",2,3
6_3713,AV.DAROCA-Pº ARTILLEROS,448284.0,4473072.0,"4, 100, 106",2,3
6_3627,JULIA GARCIA BOUTAN-NIZA,448650.0,4475887.0,"38, N6",2,3
6_1140,PICO ARTILLEROS-Cº VINATEROS,445636.0,4473117.0,"30, 71",2,3
6_1145,DR.ESQUERDO-SAINZ DE BARANDA,443331.0,4474372.0,"30, 56, 143, 156, N8",2,3
6_1152,SEGOVIA-VIRGEN DEL PUERTO,439005.0,4474172.0,"31, 65",2,3
6_1157,ALTO DE EXTREMADURA,437375.0,4473705.0,"31, 33, 36, 39, 65, N19",2,3
6_1179,LUIS DE HOYOS SAINZ Nº 52,445982.0,4473073.0,32,2,3
6_1183,VALDEBERNARDO Nº 10,446476.0,4472576.0,32,2,3
6_1190,AV.MORATALAZ-Cº VINATEROS,445229.0,4473402.0,32,2,3
6_3198,CUEVAS DE ALMANZORA-MOJACAR,444391.0,4481450.0,129,2,3
6_1355,Pº EXTREMADURA Nº 382,434325.0,4471688.0,"39, N19",2,3
6_1368,AVDA. AVIACION-PºEXTREMADURA,433422.0,4470523.0,"39, N19",2,3
6_1257,GRAL.RICARDOS-GTA.MQUES.VADILLO,439273.0,4472284.0,"34, 35, 118, 119, N26",2,3
6_1263,GUABAIRO-NTRA.SRA.DE FATIMA,436770.0,4470991.0,"17, 35, N17, N26",2,3
6_1269,ALFREDO ALEIX-PROGRESO,436020.0,4469152.0,"35, 47, N17",2,3
6_1275,GOMEZ ARTECHE-AV.CARABANCHEL ALTO,436142.0,4469315.0,"35, 47, N17",2,3
6_2603,FCO.LARGO CABALLERO-AV.DAROCA,446025.0,4475146.0,106,2,3
6_2609,CTRA.LEGANES-CEMENTERIO CARABANCHEL,437233.0,4469022.0,108,2,3
6_2616,CNO. VIEJO DE LEGANES-CARCASTILLO,437904.0,4470283.0,"118, N16",2,3
6_2621,Cº VIEJO LEGANES-VALLE ORO,438412.0,4471337.0,118,2,3
6_1391,ALBERTO ALCOCER-BOLIVIA,442612.0,4479112.0,"11, 40",2,3
6_1397,PZA.DE CHAMBERI,440981.0,4476211.0,"40, 147",2,3
6_5943,PLAZA CONDE CASAL-AVDA.MEDITERRANEO,443202.0,4473328.0,145,1,0
6_5942,GRANJA DE SAN ILDEFONSO-BATRES,447371.0,4468948.0,142,1,1
6_5684,AV.DE LAS SUERTES-CAÑADA DEL SANTISIMO,449345.0,4468812.0,"145, N9",1,1
6_5471,O'DONNELL-ITURBE,443498.0,4474901.0,"28, 71",2,3
6_3956,CONCEJAL FCO.J.JIMENEZ-SEPULVEDA,436078.0,4472660.0,55,2,3
6_6054,CASTILLO UCLES-CASTILLO SIMANCAS,447255.0,4475898.0,109,1,0
6_6056,JOSE ARCONES GIL-GANDHI,446530.0,4475337.0,109,1,0
6_6063,HERMANOS GARCÍA NOBLEJAS-FCO.LARGO CABALLERO,446759.0,4475284.0,109,1,0
6_5221,PASEO DE GINEBRA-SUECIA,448793.0,4475184.0,153,2,3
6_5997,O´DONNELL-NARVAEZ,442790.0,4474959.0,"E2, E3",1,0
6_5994,SUECIA-PASEO DE GINEBRA,448849.0,4475190.0,"140, E2",1,0
6_5995,O´DONNELL-DOCTOR ESQUERDO,443418.0,4474932.0,"203, E2, E3, E4, E5, N27",1,0
6_5996,O´DONNELL-NARVAEZ,442793.0,4474980.0,"E2, E3, E4, E5",1,0
6_71,O DONNELL-MAIQUEZ,442996.0,4474967.0,"28, N6",2,3
6_6065,CASTILLO MADRIGAL ALTAS TORRES,446781.0,4475726.0,109,1,0
6_6066,CASTILLO UCLES Nº 11,447068.0,4475665.0,109,1,0
6_6067,CASTILLO UCLES-CASTILLO SIMANCAS,447227.0,4475881.0,109,1,0
6_6069,INTERCAMBIADOR DE MONCLOA,439105.0,4476574.0,G,1,3
6_6070,VALLE TORANZO-CABELLERA BERENICE,432690.0,4480218.0,162,1,0
6_6071,CABELLERA BERENICE-VALLE TORANZO,432725.0,4480213.0,162,1,0
6_3524,Cº ZARZUELA-CABELLERA BERENICE,433043.0,4480292.0,162,2,3
6_3523,Cº ZARZUELA-CABELLERA BERENICE,433051.0,4480312.0,162,2,3
6_6072,ARCOS DE JALON-SOLERIA,448129.0,4475545.0,4,1,0
6_6103,AV.REINA VICTORIA-CUATRO CAMINOS,440296.0,4477818.0,F,2,3
6_1045,Pº CASTELLANA-Pº DE LA HABANA,441512.0,4477775.0,"27, 40, 126, 147, 150, N22, N24",2,3
6_5891,AVDA.REYES CATOLICOS-PLAZA CRISTO REY,439169.0,4476915.0,"82, 132",1,0
6_591,SAN FCO.DE SALES-PZA.CRISTO REY,439324.0,4477012.0,"12, 44, N21",2,3
6_1177,PICO DE LOS ARTILLEROS,445802.0,4473431.0,"30, 32",2,3
6_3156,JOAN MARAGALL-SOR ANGELA CRUZ,441453.0,4479245.0,149,2,3
6_1421,Pº FLORIDA-PRINCIPE PIO,438953.0,4474924.0,"41, 46, 75, N20",2,3
