,IDESTACION,latitude,longitude,DENOMINACION,LINEAS,ACONDICIONAMIENTOVIAJEROS
3690,6_1423,40.415162869432415,-3.716034697557436,RONDA DE SEGOVIA-SEGOVIA,"41, 62, C2",2
3691,6_1447,40.47812637695505,-3.7102498851675687,AV.BETANZOS-LA BAÑEZA,"42, 49, 126, 128, 147",2
3692,6_3365,40.40626864695936,-3.7435176058832345,SEPULVEDA-HIGUERAS,"138, N18",2
3693,6_3371,40.41246388108116,-3.725552911184304,CARAMUEL-ANTILLON,"138, N18",2
3694,6_3375,40.37963721702429,-3.779190489035393,MIRABEL-PZA.CUACOS DE YUSTE,"138, N19",2
3695,6_338,40.45175076992344,-3.6813739029300696,SERRANO-SEGRE,"7, 51, N1",2
3696,6_3389,40.39366019405896,-3.7539953052727335,ILLESCAS-CAMARENA,31,2
3697,6_3399,40.361978204815124,-3.688513159642189,AV.OROVILLA-GENEROSIDAD,"123, N13",2
3698,6_3416,40.482752283040526,-3.7298015430536555,ALEJANDRO CASONA-DR.REINOSA,82,2
3699,6_3428,40.47550540500575,-3.7232228031841403,DR.RAMON CASTROVIEJO-J.LORENZO,"42, 137",2
3700,6_3441,40.45857615361769,-3.697058469104864,SAN GERMAN-INFANTA MERCEDES,126,2
3701,6_3447,40.50253279373082,-3.689216513135226,PZA.DE LOS TRES OLIVOS,"66, 137",2
3702,6_3459,40.50016719549028,-3.6855574236284987,GTA.FUENTE DE LA CARRA,"66, 137, N24, SE704",2
3703,6_3469,40.48631370111948,-3.6836583721748313,MARCOS ORUETA Nº 5,"124, 137",2
3704,6_3471,40.44887151111889,-3.716533848766312,JUAN XXIII-AV.MONCLOA,132,2
3705,6_3476,40.50026033818363,-3.705998683504815,COSTA BRAVA-VALLE FUENFRIA,"134, 178",2
3706,6_5783,40.41808581640837,-3.699186432275509,PRINCIPE-PZA.CANALEJAS,"2, M1, SE712",1
3707,6_5784,40.41813851276039,-3.699410934617908,CRUZ-PZA.CANALEJAS,"2, M1, SE712",1
3708,6_5785,40.416258235337544,-3.6989789233741095,PRINCIPE-PZA.STA.ANA,"2, M1, SE712",1
3709,6_5788,40.415979925300114,-3.701793094029272,ATOCHA-PZA.BENAVENTE,"2, M1, SE712",1
3710,6_5790,40.41433879021043,-3.703520450327815,PZA.TIRSO DE MOLINA,"2, 50, 65, M1, SE712",1
3711,6_5791,40.41400577912757,-3.700499643597186,OLIVAR-CABEZA,M1,1
3712,6_5792,40.41237538650397,-3.700459164201944,OLIVAR-SAN CARLOS,M1,1
3713,6_5960,40.43422128068382,-3.7225798484716277,LISBOA-FERRAZ,74,1
3714,6_2536,40.377155337537054,-3.7456948384792668,AV.POBLADOS-AV.CARABANCHEL BAJO,"47, 121, 131",2
3715,6_2819,40.37511532449407,-3.746308451063698,ANTONIA RGUEZ.SACRISTAN-CENTRO DE SALUD,"47, 121, 131",2
3716,6_2826,40.39210844267951,-3.754331476321316,CAMARENA Nº 125,"31, 121, N18",2
3717,6_1006,40.39762649547944,-3.7632543237904272,ILLESCAS-ESCALONA,"25, 121",2
3718,6_1500,40.444726989715846,-3.7107590014176592,SAN FCO.DE SALES-GUZMAN EL BUENO,"44, N21",2
3719,6_1505,40.454847866447984,-3.7116086361386404,DR.FEDERICO RUBIO Y GALI-AV.PABLO IGLESIAS,44,2
3720,6_1511,40.46594466161578,-3.7046248189025413,MARQUES DE VIANA-Pº DE LA DIRECCION,44,2
3721,6_1520,40.45099749392277,-3.707782485760958,DR.FEDERICO RUBIO-ALMANSA,"44, 127, N21",2
3722,6_1542,40.430600058259614,-3.7282589294185384,AV.VALLADOLID-BRIGADA TRAFICO,"46, N20",2
3723,6_1544,40.435070897175486,-3.73216254201066,AV.VALLADOLID-PTE.FRANCESES,"46, N20",2
3724,6_155,40.42634132212836,-3.6145822596883255,ARCOS DE JALON-ALBERICIA,4,2
3725,6_5778,40.517599568694756,-3.6701764858901678,CTRA.FUENCARRAL ALCOBEND-ISABEL COLBRAND,T61,1
3726,6_5779,40.51874406037889,-3.6685588181924236,CTRA.FUENCARRAL A ALCOBENDAS-M40,T61,1
3727,6_5804,40.480341125351345,-3.6851197301506122,Pº CASTELLANA-ARZOBISPO MORCILLO,"67, 124, 134, 135",1
3728,6_3493,40.47384687000251,-3.769401739724622,DARIO APARICIO-VIÑAS DE EL PARDO,161,2
3729,6_3495,40.40735816404891,-3.616471988884468,CºVIEJO DE VICALVARO-PZA.ALONSO,100,2
3730,6_3504,40.47456936159137,-3.647086268263153,VALDETORRES DE JARAMA-PZA.SANTOS HUMOSA,"120, 125, 172, 172SF",2
3731,6_3519,40.38752137172727,-3.686605341043281,PTO.SERRANO-PTO.MIRAVETE,62,2
3732,6_3526,40.46683631637886,-3.695740171683771,CAPITAN BLANCO ARGIBAY-MUNDILLO,"49, N22",2
3733,6_3542,40.42852661488483,-3.6170071172627014,POBLADURA VALLE-ALCONERA,"48, 167, N6",2
3734,6_3643,40.44170603150966,-3.610371159452499,LUCANO-CANAL DEL BOSFORO,"28, 48, 140, N5",2
3735,6_3509,40.40335039462786,-3.6507640980063956,RAMON PEREZ DE AYALA Nº 60,141,2
3736,6_3515,40.38180224296548,-3.6584381044907968,SANTOS INOCENTES-MOGAMBO,"57, 144",2
3737,6_3521,40.388922435736234,-3.6873382781260546,PTO.BEJAR-PTO.MIRAVETE,62,2
3738,6_3527,40.38618376231813,-3.756586350462045,OCAÑA Nº 21,17,2
3739,6_1469,40.45402006139195,-3.6921524740193457,AVDA.GRAL.PERON-CAPITAN HAYA,43,2
3740,6_1485,40.38591516379053,-3.651232471051001,PEDRO LABORDE-AV.BUENOS AIRES,310,2
3741,6_3588,40.37669141034184,-3.6913134029241683,ESTAFETA-CARABELOS,"23, 78, 123, N12",2
3742,6_3595,40.45928356474781,-3.6169817641607294,AV.DE LOS ANDES-AÑIL,"104, 112, 122",2
3743,6_3601,40.40131842249677,-3.628861105821943,HACIENDA PAVONES-LUIS HOYOS SAINZ,"8, 30, 71, E4, N8",2
3744,6_3609,40.4250342589358,-3.6314396112024796,FCO.LARGO CABALLERO-PASO ELEVADO,70,2
3745,6_3129,40.44715979273465,-3.691386346843543,PºCASTELLANA-RAIMUNDO F.VILLAVERDE,"14, 27, 40, 147, 150",2
3746,6_1120,40.432578111055165,-3.678563019607832,PRINCIPE DE VERGARA-PADILLA,"29, 52, N2",2
3747,6_5002,40.399361096372985,-3.695351445160497,BATALLA DEL SALADO-EMBAJADORES,"8, 19, 45, 47, 86, 247",2
3748,6_3887,40.401910384029705,-3.600548697919046,MINERVA-OMEGA,"71, 100, N7",2
3749,6_2437,40.3995876558131,-3.603697953947346,MINERVA-CALIZA,"71, 100, E3",2
3750,6_5521,40.501470611620235,-3.673792512536242,CASTIELLO DE JACA-VILLAVA,176,2
3751,6_5973,40.513946271358385,-3.6694318715869563,GLORIETA LALIN-FROMISTA,N24,1
3752,6_5983,40.42201144970153,-3.7054982255951234,JACOMETREZO-PZA. DE SANTO DOMINGO,148,1
3753,6_5985,40.42270446014179,-3.7070850570966547,SAN BERNARDO-PZA. DE SANTO DOMINGO,44,1
3754,6_5986,40.4229574898186,-3.7069580381771954,SAN BERNARDO-GRAN VIA,133,1
3755,6_5990,40.38957170167636,-3.7255781660672613,VALLE DE ORO-CNO.VIEJO DE LEGANES,"55, 81, 108, N17",1
3756,6_3916,40.40235217651084,-3.600481917139123,MINERVA-OMEGA,"71, 100, E3, N7",2
3757,6_3668,40.39790181299209,-3.605638990863322,MINERVA-MOLINO VIEJO,71,2
3758,6_3438,40.44813756850771,-3.690582688152073,RAIMUNDO FERNANDEZ VILLAVERDE,126,2
3759,6_2248,40.481915590346304,-3.7381339051267988,FRESNEDILLAS-SIGUERO,"82, N20",2
3760,6_2249,40.481974249878334,-3.7359990471969406,GABRIELA MISTRAL-LEOPOLDO ALAS CLARIN,"82, N20",2
3761,6_2253,40.48178789159295,-3.7383802708876415,FRESNEDILLAS-SIGUERO,82,2
3762,6_5345,40.33786937647536,-3.7050213142567205,RESINA-SAN ERASMO,T41,2
3763,6_5375,40.50987100583744,-3.6684352809068397,AVDA. STO. DOMINGO DE LA CALZADA,"170, T61",2
3764,6_859,40.427820807633225,-3.690822812370196,GENOVA-PZA.COLON,"21, C03, N23, N25, N26",2
3765,6_583,40.442322402552456,-3.6898038963976427,Pº CASTELLANA-VITRUVIO,"12, 45",2
3766,6_1535,40.444398087899366,-3.6937164063543437,AGUSTIN BETANCOURT-C.BORDIU,45,2
3767,6_1989,40.48356122471152,-3.731521105244001,LEOPOLDO ALAS CLARIN-DR.REINOSA,82,2
3768,6_1990,40.48339469423343,-3.730787784356849,A.RGUEZ.CASTELAO-DR.REINOSA,82,2
3769,6_5481,40.51694337410283,-3.6652474744509607,DISTRITO C EDIFICIO OESTE,"172, T61",2
3770,6_568,40.46583376023019,-3.768673333716992,ARGENTONA-AV.VALDEMARIN,161,2
3771,6_1717,40.46592423503626,-3.768615387578871,ARGENTONA-AV.VALDEMARIN,161,2
3772,6_1318,40.42532390866382,-3.6910566116219647,Pº RECOLETOS-BARBARA BRAGANZA,37,2
3773,6_188,40.42561330552831,-3.6893620282036026,Pº RECOLETOS-BIBLIOTECA NACIONAL,"5, 14, 27, 45, 53, 150, C03, N1, N22, N23, N24, N25, N26, N4",2
3774,6_14,40.42478856876238,-3.6871609720742415,SERRANO-MUSEO ARQUEOLOGICO,"1, 9, 19, 51, 74, N4",2
3775,6_230,40.431077362900396,-3.688592559394435,Pº CASTELLANA-MINISTERIO INTERIOR,"5, 14, 27, 45, 150, N1, N22, N24, N25, N26",2
3776,6_190,40.43097459418931,-3.687695513225697,Pº CASTELLANA-MARQUES VILLAMAGNA,"5, 14, 27, 45, 150, N1, N22, N24",2
3777,6_1026,40.409820784666664,-3.677108671384041,MENENDEZ PELAYO-PZA.MARIANO CAVIA,"26, 63, 152, C2",2
3778,6_1040,40.41021771381162,-3.6892166915913402,Pº INFANTA ISABEL-MINISTERIO DE AGRICULTURA,"26, 32, 37",2
3779,6_105,40.43808139579995,-3.7014097449476324,GRAL.ALVAREZ CASTRO-VIRIATO,3,2
3780,6_1051,40.45863240194054,-3.689180472608176,Pº CASTELLANA-SAN GERMAN,"5, 27, 40, 147, N22, N24",2
3781,6_1061,40.401986883182836,-3.7480899637334333,CONCEJAL FCO.J.JIMENEZ-CARBONERAS,"55, N18",2
3782,6_1077,40.44038933677232,-3.607211021371566,FENELON-LAS MUSAS,"28, 48",2
3783,6_11,40.43235264845451,-3.684714971126205,J.ORTEGA Y GASSET-CLAUDIO COELLO,"1, 74",2
3784,6_1112,40.469466805144414,-3.665156234268037,ARTURO SORIA-CTA.SGDO.CORAZON,"29, 107, N1",2
3785,6_1113,40.468601744977114,-3.671423188438887,CAIDOS DIVISION AZUL-CTE.FRANCO,"29, 70, 107, N1",2
3786,6_1128,40.411604254092964,-3.6552751672648314,ARROYO DE LA MEDIA LEGUA,"30, 32, 113, N8",2
3787,6_2891,40.48205803880738,-3.6657288429677033,ARTURO SORIA-DALIA,"125, 129, 150",2
3788,6_2645,40.43690968531645,-3.6426101889445834,ALCALA-EMILIO FERRARI,"38, 109, 113, N5",2
3789,6_1348,40.438711356663525,-3.639384869038766,ALCALA-BOLDANO,"38, 109, 113, N5",2
3790,6_3827,40.481634370249424,-3.665771850704051,DALIA-ARTURO SORIA,29,2
3791,6_1592,40.38559799028735,-3.722813993221912,AV.ABRANTES-PORTALEGRE,"47, 108",2
3792,6_1568,40.386097063716115,-3.7222420298190566,AV.ABRANTES-PORTALEGRE,"47, 247",2
3793,6_2155,40.450957911022556,-3.6070231068573135,ALCALA Nº 640-CANILLEJAS,"77, N5",2
3794,6_391,40.43636285185139,-3.715752567280089,FERNANDO EL CATOLICO-HILARION ESLAVA,"16, 61",2
3795,6_1844,40.403952779250865,-3.6988280486284886,EMBAJADORES-Pº STA.Mª CABEZA,"60, 78, 148, N17",2
3796,6_243,40.40341002119829,-3.6977028956148827,Pº STA.Mª CABEZA-EMBAJADORES,"6, 55, 59, 85, N14",2
3797,6_3,40.44144225951854,-3.67252067777314,CARTAGENA-CLARA DEL REY,"1, 72",2
3798,6_393,40.399849538324624,-3.681404198034545,MENDEZ ALVARO Nº 57,"8, 102, 152, N11, N13",2
3799,6_569,40.439703350195856,-3.675639748729195,AVDA.AMERICA-FRANCISCO SILVELA,"72, N4",2
3800,6_551,40.453011031059155,-3.6582245831271463,TORRELAGUNA-SORZANO,53,2
3801,6_552,40.45551909281214,-3.6591807641360385,TORRELAGUNA-JOSE SILVA,53,2
3802,6_1281,40.40882708003617,-3.692773535393555,Pº STA.Mª CABEZA Nº 4,"36, 41, 119",2
3803,6_1531,40.44877472805007,-3.705907735812773,AV.REINA VICTORIA-AV.PABLO IGLESIAS,"45, 127, C1, F",2
3804,6_2548,40.42053850332516,-3.621507737659033,AV.GUADALAJARA-PZA.ALSACIA,"106, 140, E2, N7",2
3805,6_6139,40.448328948674984,-3.6977190952044463,RAIMUNDO FDEZ.VILLAVERDE-PONZANO,"149, C1",1
3806,6_6085,40.38680645216437,-3.722614840911028,PORTALEGRE-AV.OPORTO,108,1
3807,6_1252,40.3906071164978,-3.7299723265147646,GRAL.RICARDOS-GTA.VALLE DE ORO,"34, 35, N26",2
3808,6_6084,40.387593354598174,-3.7221166309206204,PORTALEGRE-AV.OPORTO,108,1
3809,6_2031,40.425161572594,-3.674303586618928,JORGE JUAN,C2,2
3810,6_2615,40.38047249725002,-3.7383920907389343,PADRE AMIGO-MORENO,108,2
3811,6_4029,40.38051836686985,-3.7382630046983647,PADRE AMIGO-MORENO,108,2
3812,6_2614,40.381634561675405,-3.7398184770940053,SOMBRA Nº25,108,2
3813,6_1247,40.38183656692279,-3.744839329865881,EUGENIA DE MONTIJO Nº 55,34,2
3814,6_1265,40.38217163095408,-3.747364134785704,AVDA.NTRA.SRA.DE FATIMA-CODORNIZ,"35, N17",2
3815,6_1277,40.38221789114208,-3.7471761513835378,AVDA.NTRA.SRA.DE FATIMA-CODORNIZ,"35, N17",2
3816,6_6083,40.38698669538119,-3.7591637550500367,INTERCAMBIADOR DE ALUCHE,155,1
3817,6_1090,40.4719775488356,-3.6841499734443,AGUSTIN DE FOXA-JOSE VASCONCELOS,5,2
3818,6_1098,40.4319126799844,-3.605330953316038,JULIA GARCIA BOUTAN-NIZA,"38, N6",2
3819,6_3150,40.43326695000988,-3.702008157318733,FUENCARRAL-ALBURQUERQUE,149,2
3820,6_3163,40.43485657414302,-3.7028264177514076,FUENCARRAL-GTA.QUEVEDO,"3, 37, 149, N23",2
3821,6_3170,40.45595154258443,-3.688539800846925,RAFAEL SALGADO-Pº CASTELLANA,150,2
3822,6_3176,40.46282528332877,-3.680955018355984,FRAY B.SAHAGUN-MENENDEZ PIDAL,150,2
3823,6_3182,40.46322994529318,-3.68413198315034,PADRE DAMIAN-PEDRO MUGURUZA,150,2
3824,6_3183,40.4613276988545,-3.684360374289648,PADRE DAMIAN-ALBERTO ALCOCER,150,2
3825,6_738,40.38701456233724,-3.7521421460070954,"OCAÑA,100","17, N26",2
3826,6_864,40.432035390034684,-3.708951228225279,ALBERTO AGUILERA-GALILEO,"2, 21, C03",2
3827,6_902,40.348427758737444,-3.7080279093454256,Pº ALBERTO PALACIOS-PZA.AGATA,"22, 79",2
3828,6_920,40.3934360958619,-3.702313096766427,ANTONIO LOPEZ-MARIBLANCA,"23, N15",2
3829,6_953,40.38950122827679,-3.6669609315501575,SIERRA MOLINA-AV.SAN DIEGO,24,2
3830,6_1170,40.4155509795238,-3.7100747197909847,SEGOVIA-COSTANILLA SAN ANDRES,"31, 50, 65",2
3831,6_3419,40.474425809947846,-3.7069667051734103,RIBADAVIA Nº 27,42,2
3832,6_1758,40.39152558833649,-3.7328925327569364,OCA-MATILDE HERNANDEZ,"55, N16, N26",2
3833,6_1803,40.39359410451951,-3.6602025602654304,CARLOS MARTIN ALVAREZ-ARROYO OLIVAR,57,2
3834,6_1806,40.3812775769588,-3.6163284291598137,REAL DE ARGANDA-SIERRA TORCAL,"58, N9",2
3835,6_1882,40.38099620042782,-3.6065007134349094,FUENTESPINA-AV.STA.EUGENIA,"63, 145, N9",2
3836,6_1915,40.478277670395904,-3.7279244423350386,ISLAS ALEUTIANAS-OTERO Y DELAGE,"64, N20",2
3837,6_1749,40.38161396746112,-3.6566927059184375,MOGAMBO-VOLVER A EMPEZAR,"57, 144",2
3838,6_1366,40.44300335637906,-3.679788040680263,JOAQUIN COSTA-GTA.LOPEZ HOYOS,C2,2
3839,6_5838,40.412397808848894,-3.717372586041055,PASEO MELANCOLICOS-PASEO IMPERIAL,62,1
3840,6_2056,40.446935817068244,-3.6443919636204494,ARTURO SORIA-JUAN PEREZ ZUÑIGA,"21, 70",2
3841,6_5959,40.43245769530702,-3.722230858928319,PASEO PINTOR ROSALES-ROMERO ROBLEDO,74,1
3842,6_1548,40.439937413209634,-3.723313134832688,AV.ARCO VICTORIA-AV.SENECA,"46, 82, 83, 132, 133, 162, G, U",2
3843,6_5146,40.435720641547064,-3.717620408949158,PLAZA MONCLOA,"161, 162, N28",2
3844,6_57,40.4376928056127,-3.7119229326750047,GUZMAN EL BUENO-FERNANDEZ DE LOS RIOS,2,2
3845,6_77,40.43575742810018,-3.710204719477616,BLASCO DE GARAY Nº 40,2,2
3846,6_2267,40.44104109112754,-3.724020644555172,AV.ARCO VICTORIA-PZA.CARDENAL CISNEROS,"83, 133, 160, 161, 162, N28",2
3847,6_140,40.44601017885391,-3.701268113314843,STA.ENGRACIA-MARIA DE GUZMAN,"3, 37, 45, 149",2
3848,6_5253,40.44872321040948,-3.699562809354348,RAIMUNDO FDEZ.VILLAVERDE-CICERON,"149, C2",2
3849,6_222,40.449051913183645,-3.694353887928947,ORENSE-RAIMUNDO FDEZ.VILLAVERDE,"5, 149",2
3850,6_411,40.44602620761479,-3.6728022072695086,LOPEZ DE HOYOS-PZA.PROSPERIDAD,"9, 73, N2",2
3851,6_447,40.446470093181105,-3.672382115802296,LOPEZ DE HOYOS-EUGENIO SALAZAR,"9, 73, N2",2
3852,6_52,40.44678766921647,-3.6750856978247204,SUERO DE QUIÑONES-PECHUAN,1,2
3853,6_3950,40.41127601515245,-3.7590241360280525,PARQUE ZOOLOGICO,33,2
3854,6_1199,40.41137433346428,-3.7591431006569382,PARQUE ZOOLOGICO,33,2
3855,6_240,40.41133631354745,-3.6919860317072954,ATOCHA-PZA.EMPERADOR CARLOS V,"6, 26, 32",2
3856,6_1049,40.45637269063624,-3.6889215044649615,PASEO CASTELLANA-RAFAEL SALGADO,"27, 40, 126, 147",2
3857,6_1198,40.41436160678546,-3.752823739932498,CTRA.BATAN-Pº ROBLEDAL,33,2
3858,6_1197,40.41544678562239,-3.7508085208872615,PARQUE DE ATRACCIONES PTA.PRINCIPAL,33,2
3859,6_283,40.41156223139388,-3.6918704853080038,ATOCHA-PZA.EMPERADOR CARLOS V,"6, 26, 32",2
3860,6_239,40.41297273281623,-3.695526898784162,ATOCHA-COSTANILLA DESAMPARADOS,"6, 26, 32",2
3861,6_1042,40.40779829851469,-3.6975596433802753,RONDA DE ATOCHA Nº 35,"27, 34, 36, 41, 119, C03, C2, N12, N15, N17",2
3862,6_3015,40.48142183403964,-3.6957373599730543,MONFORTE DE LEMOS-PUENTECESURES,"134, 137",2
3863,6_3022,40.41529519207493,-3.723721025910634,SAAVEDRA FAJARDO-DOÑA URRACA,138,2
3864,6_3029,40.406214798635276,-3.7378601641090468,SEPULVEDA-AV.APOSTOLES,"138, N18",2
3865,6_3038,40.37906760960734,-3.796677744665388,CORACEROS-ARQUEROS,139,2
3866,6_3054,40.37753365992449,-3.7798494994461986,AVDA.AVIACION-MIRABEL,"39, 138, 139, N19",2
3867,6_306,40.460287999433056,-3.6742536685705818,COSTA RICA-CHILE,"7, 11, 40",2
3868,6_3062,40.39341715007962,-3.6404055476464294,ANDALUCES-AV.PABLO NERUDA,"54, 144",2
3869,6_3069,40.39451978947243,-3.6397679232993476,AV.PABLO NERUDA-MALGRAT MAR,"54, 142, 144, N10",2
3870,6_3071,40.3966000917148,-3.64800068849244,BENJAMIN PALENCIA-HUMANES,"54, N10",2
3871,6_3086,40.40391566277674,-3.6559548260208974,BALTASAR SANTOS-PTO.NAVACERRADA,141,2
3872,6_3092,40.398186470773,-3.638141122447544,FTE.CARRANTONA-ARROYO FONTARRON,"142, 144",2
3873,6_3104,40.384900827971066,-3.6632633136055444,AV.SAN DIEGO-SAN MOISES,144,2
3874,6_5776,40.37518035093515,-3.718980272945824,PRINCESA J.AUSTRIA-AV.POBLADOS,SE702,1
3875,6_5777,40.37526222639999,-3.7203004714367385,CTRA.LEGANES-AV.POBLADOS (TANATORIO),SE702,1
3876,6_1570,40.38206929487417,-3.7281012416649766,AV.ABRANTES-PELICANO,"47, 108",2
3877,6_6082,40.38700270084648,-3.7594702601193606,INTERCAMBIADOR DE ALUCHE,H,1
3878,6_5198,40.386308776882956,-3.7622429286454353,RAFAEL FINAT-JUNTA MUNICIPAL LATINA,155,2
3879,6_5439,40.39722217737301,-3.767173671210761,AVDA DEL PADRE PIQUER-CAMPAMENTO,36,2
3880,6_1347,40.43927883099604,-3.636135952385535,HERMANOS GARCÍA NOBLEJAS-ALCALA,"4, 38, 48, 70, 105",2
3881,6_145,40.44003734939605,-3.6374519086373494,INTERCAMBIADOR CIUDAD LINEAL,"4, 77, 104, 109, 113",2
3882,6_1621,40.440424392244324,-3.637514520103354,ARTURO SORIA-MARQUESA DE TORRECILLA,"48, 70",2
3883,6_1332,40.43903345820571,-3.636522738392324,HERMANOS GARCÍA NOBLEJAS-ALCALA,"38, 48, 70, 105",2
3884,6_5639,40.385411513419655,-3.719489621399586,VIA LUSITANA-BRAGANZA,116,2
3885,6_2884,40.476943376522215,-3.6746326158893723,AV.BURGOS Nº 16,"129, 150",2
3886,6_2442,40.39885794264463,-3.773166628968855,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,"65, H",2
3887,6_3127,40.47786809798212,-3.7141521809806384,LA BAÑEZA-AV.GANAPANES,"126, 147",2
3888,6_3530,40.47819416546772,-3.7124095775678727,LA BAÑEZA-PONFERRADA,"42, 126, 147",2
3889,6_2971,40.477663494984334,-3.715188201705616,LA BAÑEZA-Cº VEREDA GANAPANES,"42, 132, 137",2
3890,6_3455,40.50229468446344,-3.691373828178434,CAMPO DE CALATRAVA-ROCINANTE,"66, 137",2
3891,6_1826,40.48711181170985,-3.7213179066917292,RISCOS DE POLANCO-VALLE P.LLANOS,49,2
3892,6_4025,40.48733967007833,-3.7208955717259498,VALLE PINARES LLANOS-RISCOS DE POLANCO,N21,2
3893,6_3453,40.49756091391845,-3.692056898716372,BRAILLE-MOLINS DE REY,"66, 137",2
3894,6_3448,40.5024192479578,-3.69163474992062,CAMPO DE CALATRAVA-ROCINANTE,"66, 137",2
3895,6_2483,40.47211951669056,-3.569971516373504,AEROPUERTO T3,"101, 200",2
3896,6_3308,40.47131519021281,-3.568655299581821,AEROPUERTO T2,"101, 200, 203, N27",2
3897,6_3118,40.43439369373962,-3.6542937640884214,ALCALDE LOPEZ CASERO-ALCALA,146,2
3898,6_3113,40.43443066190867,-3.6541290615474153,ALCALDE LOPEZ CASERO-ALCALA,146,2
3899,6_2608,40.43418275631123,-3.6533603078653836,ALCALA-ALCALDE LOPEZ CASERO,"106, N7",2
3900,6_1352,40.43384396231426,-3.655915449996307,ALCALA Nº 261,"38, 106, 146, N5, N7",2
3901,6_5839,40.4238135460888,-3.7200636745872435,INTERCAMBIADOR PRINCIPE PIO,33,1
3902,6_590,40.441154342783335,-3.7145063515563055,CEA BERMUDEZ-GAZTAMBIDE,12,2
3903,6_1523,40.443277728000744,-3.713491175435285,SAN FCO.DE SALES-ANDRES MELLADO,44,2
3904,6_2020,40.44198110694967,-3.716295600496234,ISAAC PERAL-HOSPITAL CLINICO,C1,2
3905,6_1187,40.409868493063804,-3.6386403846552846,PICO DE LOS ARTILLEROS,"30, 32, N8",2
3906,6_1524,40.4417412393292,-3.7157506538528455,SAN FCO.DE SALES-PZA.CRISTO REY,"44, N21",2
3907,6_2993,40.48664468863996,-3.706516742989037,GINZO DE LIMIA-VALENCIA DE DON JUAN,"49, 134",2
3908,6_3012,40.48466601278669,-3.7045019926458083,GINZO DE LIMIA-SANGENJO,"49, 134, N23",2
3909,6_2991,40.48180110820661,-3.7030326439810564,GINZO DE LIMIA-LA VAGUADA,"49, 134, N23",2
3910,6_3481,40.48155403762565,-3.702180589760248,AVDA. MONFORTE DE LEMOS,137,2
3911,6_2992,40.484955718540334,-3.7042690441435377,GINZO DE LIMIA-SANGENJO,"49, 134, N22, N23",2
3912,6_3011,40.48655251291262,-3.706857952026871,GINZO DE LIMIA-CDAD.PERIODISTAS,"49, 134",2
3913,6_2537,40.48568998852042,-3.687050160366482,SAN MODESTO-VIRGEN DE BEGOÑA,"124, 137, N24",2
3914,6_5816,40.443918097495974,-3.6111576311807196,NECTAR-SAN MARIANO,"28, N5",1
3915,6_2481,40.47795438549144,-3.5742090433987026,CTRA.CIRCUNVALACION-ZODIACO,101,2
3916,6_2492,40.45234000654165,-3.5994053358163405,AV.AMERICA-I.E.S.BARAJAS,"101, 114, 115, 151, N4",2
3917,6_2506,40.37697916318911,-3.6652942531028097,BARROS-VILLUERCAS,"102, 103, N11",2
3918,6_2514,40.38560232277486,-3.669726478031477,SIERRA CONTRAVIESA-C.RGUEZ.SAN PEDRO,"102, N11",2
3919,6_3179,40.46222360301429,-3.6790971413071762,ALFONSO XIII-PZA.PRESIDENTE CARDENAS,150,2
3920,6_2950,40.354536643189455,-3.6900272392200817,CTRA. VILLAVERDE A VALLECAS-SAHARA,"23, 123, 130, N13",2
3921,6_2956,40.3559374187066,-3.7101437655219343,CTRA.CCHEL A VILLAVERDE-CENTRO ESCOLAR,131,2
3922,6_2963,40.47416307134816,-3.7188907039810832,CESAR MANRIQUE-LA CABRERA,"127, 132, N21",2
3923,6_2968,40.483591778041884,-3.692939888342095,ARZOBISPO MORCILLO-JULIO PALACIOS,132,2
3924,6_2976,40.456169258739024,-3.7135449732398005,ARQ.SANCHEZ ARCAS-DR.F.RUBIO,132,2
3925,6_2989,40.4816556969477,-3.6957987660301823,AVDA. MONFORTE DE LEMOS,"134, 137",2
3926,6_299,40.448014898360114,-3.6808880594634723,AV.DOCTOR ARCE-VELAZQUEZ,"16, 19, 51, N1",2
3927,6_3000,40.49874410485637,-3.703492714756909,COSTA BRAVA-LA MASO,"134, 178, N23",2
3928,6_3005,40.49658909015548,-3.7082259747658672,LA MASO-NURIA,134,2
3929,6_3008,40.49340229050019,-3.7122399895601226,CERRO DEL CASTAÑAR-LA MASO,134,2
3930,6_3616,40.431388544641194,-3.600457169179256,SOFIA-MANCHESTER,38,2
3931,6_3915,40.40479685765917,-3.5981230896759815,MINERVA-RIVAS,"71, 100, N7",2
3932,6_1037,40.42552837696797,-3.674743424234421,NARVAEZ-AVENIDA FELIPE II,"26, 61",2
3933,6_2558,40.45344531570369,-3.611975132542367,VIZCONDE DE UZQUETA-GTA.MEDUSA,"105, 115, 153",2
3934,6_1327,40.43367353587025,-3.65578410472663,ALCALA Nº 238,"38, 146, N5",2
3935,6_1351,40.43443576838225,-3.651629617377195,ALCALA-FLORENCIO LLORENTE,"38, N5",2
3936,6_6109,40.38699267415677,-3.714393162416414,USERA-PZA.ELÍPTICA,"47, 247",2
3937,6_1202,40.40912639583762,-3.7515868397609693,VILLAMANIN-Cº CAMPAMENTO (BATAN),"33, 65",2
3938,6_5442,40.39065029903466,-3.7302673526124077,GRAL.RICARDOS-OCA,"34, 35, N26",2
3939,6_320,40.48001057698688,-3.6598685910362816,VELEZ RUBIO Nº113,"7, 29, 129",2
